DATETIME,day_ahead_price
2023-02-25,137.66552666666666
2023-02-26,118.27674416666667
2023-02-27,155.80430291666667
2023-02-28,126.28588479166666
2023-03-01,121.84736520833333
2023-03-02,131.04284666666666
2023-03-03,174.5193822916667
2023-03-04,160.07344750000001
2023-03-05,149.45625312500002
2023-03-06,141.50414520833334
2023-03-07,238.12437333333332
2023-03-08,154.84583333333333
2023-03-09,152.68448854166667
2023-03-10,134.52020833333333
2023-03-11,130.06645833333332
2023-03-12,113.91350895833334
2023-03-13,104.141588125
2023-03-14,179.3256
2023-03-15,138.58090479166665
2023-03-16,122.01459166666666
2023-03-17,144.24916020833334
2023-03-18,107.20782608695652
2023-03-19,116.7035575
2023-03-20,163.295
2023-03-21,98.04417208333332
2023-03-22,87.357551875
2023-03-23,88.12461666666667
2023-03-24,23.654451666666663
2023-03-25,65.20062208333333
2023-03-26,129.6275352173913
2023-03-27,90.54040333333334
2023-03-28,130.80186895833333
2023-03-29,125.17507770833333
2023-03-30,110.788325
2023-03-31,111.81157833333333
2023-04-01,116.54511854166667
2023-04-02,139.97459958333334
2023-04-03,107.00146124999999
2023-04-04,100.89437500000001
2023-04-05,101.16875
2023-04-06,92.30840333333333
2023-04-07,86.76520291666667
2023-04-08,110.58456333333334
2023-04-09,60.80610166666667
2023-04-10,-9.337055833333334
2023-04-11,76.32093541666667
2023-04-12,104.61062500000001
2023-04-13,101.90480000000001
2023-04-14,101.13430958333333
2023-04-15,97.89917291666666
2023-04-16,114.44441625
2023-04-17,142.34396166666667
2023-04-18,105.8436625
2023-04-19,89.68746395833334
2023-04-20,99.69979645833332
2023-04-21,106.35479166666666
2023-04-22,95.31373520833334
2023-04-23,108.60583333333334
2023-04-24,94.40479166666667
2023-04-25,86.63446354166666
2023-04-26,88.93854541666667
2023-04-27,99.71668
2023-04-28,126.177486875
2023-04-29,101.91698833333334
2023-04-30,91.288125
2023-05-01,90.575
2023-05-02,96.415391875
2023-05-03,75.25801083333333
2023-05-04,63.564847500000006
2023-05-05,89.28483125000001
2023-05-06,94.55729166666667
2023-05-07,77.93270833333334
2023-05-08,97.11856020833334
2023-05-09,90.89653770833333
2023-05-10,83.74418041666667
2023-05-11,93.768335625
2023-05-12,86.96708333333333
2023-05-13,107.68333291666666
2023-05-14,91.178549375
2023-05-15,79.36729166666667
2023-05-16,63.869395
2023-05-17,65.0505825
2023-05-18,67.956586875
2023-05-19,84.684171875
2023-05-20,54.92040729166666
2023-05-21,73.694206875
2023-05-22,79.88833333333334
2023-05-23,63.62158770833333
2023-05-24,52.05017604166667
2023-05-25,70.4777125
2023-05-26,58.083003749999996
2023-05-27,35.488123333333334
2023-05-28,36.69335958333333
2023-05-29,26.50039729166667
2023-05-30,87.13624291666667
2023-05-31,74.964485
2023-06-01,71.85416666666667
2023-06-02,51.31782458333333
2023-06-03,66.55220208333334
2023-06-04,75.85276479166667
2023-06-05,78.21964166666667
2023-06-06,103.61979124999999
2023-06-07,66.54892354166667
2023-06-08,68.41807041666667
2023-06-09,81.35312499999999
2023-06-10,92.68833270833333
2023-06-11,131.55501229166666
2023-06-12,136.20263645833333
2023-06-13,94.50500020833333
2023-06-14,97.76324770833334
2023-06-15,106.99737291666666
2023-06-16,95.24951208333333
2023-06-17,94.34973520833334
2023-06-18,95.30375562500001
2023-06-19,83.182229375
2023-06-20,101.527561875
2023-06-21,93.08185312500001
2023-06-22,98.93067916666666
2023-06-23,90.98956520833333
2023-06-24,103.133114375
2023-06-25,106.54874729166666
2023-06-26,84.48125145833333
2023-06-27,84.74900958333333
2023-06-28,109.60745166666668
2023-06-29,83.58604166666667
2023-06-30,68.15906375
2023-07-01,0.8835814583333336
2023-07-02,5.248866666666666
2023-07-03,23.803542916666668
2023-07-04,86.09991166666667
2023-07-05,70.61263395833333
2023-07-06,86.60083333333334
2023-07-07,56.87221208333333
2023-07-08,99.69000395833332
2023-07-09,99.17062499999999
2023-07-10,90.06000479166666
2023-07-11,89.31269375
2023-07-12,89.78845916666667
2023-07-13,63.05702604166667
2023-07-14,73.98270833333333
2023-07-15,37.51224666666666
2023-07-16,26.04313479166667
2023-07-17,46.96748125
2023-07-18,83.99332875
2023-07-19,88.21732270833333
2023-07-20,93.35375270833333
2023-07-21,78.93430395833333
2023-07-22,72.07126083333334
2023-07-23,15.542201666666665
2023-07-24,108.42159395833333
2023-07-25,85.18311583333333
2023-07-26,85.67800416666667
2023-07-27,87.43768041666668
2023-07-28,82.01262833333332
2023-07-29,61.38022270833333
2023-07-30,54.59467645833333
2023-07-31,67.72896041666667
2023-08-01,66.09583333333333
2023-08-02,68.1368725
2023-08-03,93.99775354166667
2023-08-04,79.04755708333333
2023-08-05,63.06047229166666
2023-08-06,77.72836875
2023-08-07,60.287085625
2023-08-08,63.79333604166666
2023-08-09,73.43699854166667
2023-08-10,96.31973166666667
2023-08-11,61.47678375
2023-08-12,77.63557979166667
2023-08-13,76.166668125
2023-08-14,94.41584395833333
2023-08-15,94.57435604166666
2023-08-16,79.67233270833333
2023-08-17,69.76223145833333
2023-08-18,62.55953374999999
2023-08-19,42.173697708333336
2023-08-20,82.80814166666666
2023-08-21,98.98657916666667
2023-08-22,91.60151458333333
2023-08-23,95.159560625
2023-08-24,96.91999354166667
2023-08-25,82.96715166666667
2023-08-26,73.22499541666666
2023-08-27,69.71551125
2023-08-28,98.42378500000001
2023-08-29,84.61414229166667
2023-08-30,81.97895833333332
2023-08-31,80.14583416666666
2023-09-01,100.43977
2023-09-02,82.40372604166667
2023-09-03,66.49747416666666
2023-09-04,80.575625
2023-09-05,84.576365
2023-09-06,85.558125
2023-09-07,86.82602687500001
2023-09-08,105.93224895833333
2023-09-09,101.04775083333334
2023-09-10,94.22887416666667
2023-09-11,90.45323333333334
2023-09-12,89.19634833333333
2023-09-13,77.8412875
2023-09-14,81.78499041666667
2023-09-15,95.99742125
2023-09-16,84.59958333333334
2023-09-17,91.16028375
2023-09-18,68.09105416666667
2023-09-19,53.447300000000006
2023-09-20,71.107394375
2023-09-21,62.639068333333334
2023-09-22,78.94761020833333
2023-09-23,77.54069729166666
2023-09-24,2.0991614583333336
2023-09-25,25.759415625000003
2023-09-26,90.56050291666666
2023-09-27,89.17042083333332
2023-09-28,103.09604166666666
2023-09-29,76.04708333333333
2023-09-30,103.45332604166667
2023-10-01,81.58365145833334
2023-10-02,80.13772104166667
2023-10-03,36.699995625
2023-10-04,68.12908354166667
2023-10-05,49.86428291666667
2023-10-06,18.956675
2023-10-07,55.692204583333336
2023-10-08,76.98810291666666
2023-10-09,89.64484020833333
2023-10-10,100.76606062500001
2023-10-11,87.87625000000001
2023-10-12,92.83512979166666
2023-10-13,79.38656437499999
2023-10-14,32.09997645833334
2023-10-15,72.03679854166667
2023-10-16,127.99717791666666
2023-10-17,85.85520833333334
2023-10-18,108.70077270833333
2023-10-19,95.06340937499999
2023-10-20,99.96845541666666
2023-10-21,115.90775624999999
2023-10-22,142.50854166666667
2023-10-23,135.955504375
2023-10-24,137.65612625
2023-10-25,122.89475
2023-10-26,108.63083541666667
2023-10-27,118.35562499999999
2023-10-28,124.63145833333334
2023-10-29,85.60507019999999
2023-10-30,99.16020833333333
2023-10-31,98.39858375
2023-11-01,76.29824979166666
2023-11-02,78.24784229166667
2023-11-03,85.639641875
2023-11-04,98.24741145833333
2023-11-05,95.13375
2023-11-06,69.93833541666667
2023-11-07,101.35145895833334
2023-11-08,97.92362395833334
2023-11-09,84.25208541666667
2023-11-10,67.70229166666667
2023-11-11,78.82512979166667
2023-11-12,95.35068458333332
2023-11-13,79.935625
2023-11-14,81.10164999999999
2023-11-15,105.08417708333333
2023-11-16,115.08157083333333
2023-11-17,96.07228041666667
2023-11-18,88.54001416666667
2023-11-19,69.73812208333334
2023-11-20,95.63271250000001
2023-11-21,93.39240083333334
2023-11-22,88.32854375
2023-11-23,48.61993604166667
2023-11-24,79.07699208333334
2023-11-25,88.21999999999998
2023-11-26,94.44090895833334
2023-11-27,96.49745333333334
2023-11-28,111.8964625
2023-11-29,105.02208333333334
2023-11-30,135.72010041666667
2023-12-01,120.50417208333333
2023-12-02,151.9080625
2023-12-03,100.19395833333334
2023-12-04,99.657500625
2023-12-05,99.69133
2023-12-06,117.29187645833333
2023-12-07,102.80059958333334
2023-12-08,88.7638475
2023-12-09,50.389632291666665
2023-12-10,86.10333625
2023-12-11,81.537619375
2023-12-12,80.827650625
2023-12-13,78.63083333333334
2023-12-14,85.01728125
2023-12-15,71.52030020833332
2023-12-16,58.3848125
2023-12-17,67.54417083333334
2023-12-18,64.60980541666667
2023-12-19,62.56626208333333
2023-12-20,31.009861458333333
2023-12-21,44.13045791666667
2023-12-22,51.02950375
2023-12-23,36.79467604166667
2023-12-24,6.155416666666667
2023-12-25,35.49228333333333
2023-12-26,52.55792979166667
2023-12-27,41.076675
2023-12-28,17.693323125
2023-12-29,65.96315270833334
2023-12-30,56.29219333333333
2023-12-31,32.016124166666664
2024-01-01,67.38918625000001
2024-01-02,41.751810416666665
2024-01-03,78.159108125
2024-01-04,70.96238541666666
2024-01-05,78.403404375
2024-01-06,79.78010479166666
2024-01-07,89.37531333333334
2024-01-08,80.93181395833334
2024-01-09,65.291570625
2024-01-10,89.68437916666666
2024-01-11,92.57875270833334
2024-01-12,106.77376104166666
2024-01-13,86.570594375
2024-01-14,88.68887625
2024-01-15,83.65620833333334
2024-01-16,86.0999475
2024-01-17,74.63908520833333
2024-01-18,87.40879020833334
2024-01-19,75.10975375
2024-01-20,79.74041666666666
2024-01-21,79.02791666666667
2024-01-22,70.904145
2024-01-23,53.13958333333333
2024-01-24,47.14707791666667
2024-01-25,69.28332270833333
2024-01-26,49.17180916666667
2024-01-27,47.20708583333334
2024-01-28,64.45694041666667
2024-01-29,83.561241875
2024-01-30,57.58212291666666
2024-01-31,57.99107406507516
2024-02-01,53.39309980994318
2024-02-02,50.758586298609146
2024-02-03,32.63690917235638
2024-02-04,31.138672569786475
2024-02-05,52.68982026143791
2024-02-06,54.019793729372935
2024-02-07,70.5378513875059
2024-02-08,68.519118037252
2024-02-09,53.49000385406104
2024-02-10,71.05386659110287
2024-02-11,64.46339415355602
2024-02-12,62.815002192982455
2024-02-13,63.05940315954192
2024-02-14,55.43949718234574
2024-02-15,55.87292091836735
2024-02-16,68.95821769257101
2024-02-17,62.22151441926665
2024-02-18,51.696041666666666
2024-02-19,45.68541834145512
2024-02-20,47.986041666666665
2024-02-21,50.494286718941744
2024-02-22,70.4773931435428
2024-02-23,58.742501284264165
2024-02-24,73.04156542501863
2024-02-25,60.49518318832447
2024-02-26,54.86363651363873
2024-02-27,56.328598351482924
2024-02-28,66.59291666666667
2024-02-29,63.73057052402487
2024-03-01,79.65764018201898
2024-03-02,62.01885803181191
2024-03-03,59.410264718636405
2024-03-04,65.40189359815123
2024-03-05,65.89937450840587
2024-03-06,69.75353681474367
2024-03-07,69.88967381595275
2024-03-08,74.02041193611868
2024-03-09,69.60596506024889
2024-03-10,61.99041666666667
2024-03-11,83.31718299643592
2024-03-12,66.90407027855163
2024-03-13,61.95384141289969
2024-03-14,75.16522451819658
2024-03-15,39.74430537740145
2024-03-16,67.04469652219741
2024-03-17,71.6650886266011
2024-03-18,61.2866180444783
2024-03-19,66.35284621677557
2024-03-20,82.46042429305082
2024-03-21,61.666354956367734
2024-03-22,40.01394793300958
2024-03-23,3.7021511780761576
2024-03-24,38.8218585860782
2024-03-25,70.95375243527353
2024-03-26,68.4649832896201
2024-03-27,61.96479722939994
2024-03-28,72.48460856069907
2024-03-29,85.26435010806593
2024-03-30,72.24900341949322
2024-03-31,63.66941843589134
2024-04-01,67.9670221114475
2024-04-02,61.244348958333326
2024-04-03,64.61020977011493
2024-04-04,52.67208333333334
2024-04-05,34.07753661302
2024-04-06,24.36974139051868
2024-04-07,10.298522736170364
2024-04-08,52.68656800071539
2024-04-09,19.45260466512887
2024-04-10,47.98587131539352
2024-04-11,47.30851903260835
2024-04-12,15.806666666666667
2024-04-13,-1.1245024642622006
2024-04-14,7.097712542087542
2024-04-15,17.251238425925926
2024-04-16,50.79355324074074
2024-04-17,76.83648611111111
2024-04-18,56.1102436885547
2024-04-19,43.94128721707819
2024-04-20,69.27024283433
2024-04-21,46.11048100252814
2024-04-22,75.0706041390158
2024-04-23,68.62317620295835
2024-04-24,75.38073726488072
2024-04-25,69.09550254622819
2024-04-26,69.02042090401225
2024-04-27,81.08915265688155
2024-04-28,55.2258722088865
2024-04-29,58.17871151571697
2024-04-30,54.42777056968009
2024-05-01,75.27267053180027
2024-05-02,60.36001467708536
2024-05-03,73.22974303753459
2024-05-04,77.35970469413735
2024-05-05,72.83758849252503
2024-05-06,74.16344366778955
2024-05-07,65.40795500951856
2024-05-08,64.64426085148418
2024-05-09,66.29771697558569
2024-05-10,66.77349987151072
2024-05-11,47.131018566919685
2024-05-12,33.20597681356178
2024-05-13,91.71103016626269
2024-05-14,76.89485773230278
2024-05-15,79.08229166666666
2024-05-16,75.5225
2024-05-17,64.89561798962391
2024-05-18,74.68502315633255
2024-05-19,75.038445592512
2024-05-20,81.71881758315983
2024-05-21,84.99876294219364
2024-05-22,69.97895833333334
2024-05-23,82.61036756601622
2024-05-24,98.61416083071926
2024-05-25,65.46068049410611
2024-05-26,74.96977927429634
2024-05-27,57.192023314817135
2024-05-28,83.92078120887454
2024-05-29,63.878906507280796
2024-05-30,70.96312916708338
2024-05-31,83.53959134842056
2024-06-01,87.02028657720446
2024-06-02,45.27543222038802
2024-06-03,87.91712415463634
2024-06-04,65.98021330189637
2024-06-05,29.130838050385666
2024-06-06,45.510753585595175
2024-06-07,40.09702492567117
2024-06-08,30.971092290054887
2024-06-09,51.20293922902494
2024-06-10,50.7789096225412
2024-06-11,80.75833741830066
2024-06-12,85.79644239256095
2024-06-13,84.98680429821233
2024-06-14,89.08422340758909
2024-06-15,96.1374105744556
2024-06-16,19.359435359982804
2024-06-17,101.67723756698012
2024-06-18,85.05581326364614
2024-06-19,77.70675326430586
2024-06-20,81.79846851925875
2024-06-21,88.05530549004423
2024-06-22,76.34875000000001
2024-06-23,73.93145150152935
2024-06-24,86.13613488142784
2024-06-25,82.18488459062162
2024-06-26,93.33310261659982
2024-06-27,57.901434555042556
2024-06-28,39.760473571191504
2024-06-29,63.857924836601306
2024-06-30,86.17375277777778
2024-07-01,86.10671190216421
2024-07-02,81.39235418444893
2024-07-03,74.43881928788707
2024-07-04,22.28414032097376
2024-07-05,41.29235654324546
2024-07-06,64.99390729781781
2024-07-07,54.92365213708777
2024-07-08,73.48884455256683
2024-07-09,91.49526501685754
2024-07-10,75.69520833333333
2024-07-11,83.0409973948439
2024-07-12,64.74963384763574
2024-07-13,65.95774548014296
2024-07-14,54.45977682455804
2024-07-15,81.47457573443513
2024-07-16,91.63910613832202
2024-07-17,76.16046333348123
2024-07-18,64.15358454576823
2024-07-19,65.60088359662768
2024-07-20,68.2686717448223
2024-07-21,71.10214503602441
2024-07-22,87.24189564642495
2024-07-23,99.27414842913181
2024-07-24,81.86735485753186
2024-07-25,75.72150424494264
2024-07-26,64.35882623253829
2024-07-27,66.81409455353514
2024-07-28,76.50156292181829
2024-07-29,71.62896221979601
2024-07-30,72.31169823502519
2024-07-31,71.61200802269242
2024-08-01,87.85710664989885
2024-08-02,80.38595501301991
2024-08-03,72.01301502086999
2024-08-04,38.021132806085035
2024-08-05,53.101304967621054
2024-08-06,63.7484862163737
2024-08-07,48.641335507857825
2024-08-08,77.1975
2024-08-09,17.07554726241483
2024-08-10,17.365042394171265
2024-08-11,58.27145015312659
2024-08-12,59.18262809255422
2024-08-13,77.601043814433
2024-08-14,71.89524060287879
2024-08-15,48.938120818799185
2024-08-16,72.1655296209127
2024-08-17,79.99082696936759
2024-08-18,54.65327190375455
2024-08-19,81.54993208769383
2024-08-20,50.76551074805613
2024-08-21,8.153588134143092
2024-08-22,15.16921420052224
2024-08-23,28.389237546426287
2024-08-24,18.160860476569155
2024-08-25,5.608031518930406
2024-08-26,73.31325984438004
2024-08-27,61.360423227641945
2024-08-28,87.20773289903845
2024-08-29,82.97625210437711
2024-08-30,84.01440131142799
2024-08-31,78.66648150243932
2024-09-01,62.30793366363181
2024-09-02,90.55270255371362
2024-09-03,82.54778334484031
2024-09-04,81.69478114655222
2024-09-05,80.19025321493656
2024-09-06,94.01241894968473
2024-09-07,93.4041801734313
2024-09-08,90.5335346745894
2024-09-09,75.47562777777777
2024-09-10,71.70279385096127
2024-09-11,52.93106450346041
2024-09-12,57.182431019106794
2024-09-13,68.72388510271327
2024-09-14,21.215481353985016
2024-09-15,80.77145956176322
2024-09-16,92.09576421542222
2024-09-17,77.54553634534557
2024-09-18,82.21063699101346
2024-09-19,88.83949221004013
2024-09-20,81.80757371800108
2024-09-21,96.45759393691287
2024-09-22,98.75788469431545
2024-09-23,82.08276478537786
2024-09-24,87.06334271689268
2024-09-25,80.59875
2024-09-26,79.4268897774369
2024-09-27,60.984301117868704
2024-09-28,66.1758739876593
2024-09-29,84.36041427874069
2024-09-30,61.447875832338354
2024-10-01,90.40541278371086
2024-10-02,95.65751381789822
2024-10-03,73.9223746361976
2024-10-04,87.9692134711866
2024-10-05,73.47062093351157
2024-10-06,91.17644187156246
2024-10-07,69.63083482719934
2024-10-08,70.45075032872145
2024-10-09,69.44359866216514
2024-10-10,87.09646821403477
2024-10-11,75.16457033436713
2024-10-12,76.43875
2024-10-13,88.28416666666668
2024-10-14,151.23726248569267
2024-10-15,91.21896041583368
2024-10-16,84.19463821465989
2024-10-17,88.7481140698972
2024-10-18,77.68266398762019
2024-10-19,86.21098373718752
2024-10-20,33.824155244082675
2024-10-21,63.39445814841148
2024-10-22,66.49522004908947
2024-10-23,85.83722049796792
2024-10-24,89.28925340843911
2024-10-25,103.81560042292809
2024-10-26,86.18470056035494
2024-10-27,40.91554188043829
2024-10-28,76.04023834100356
2024-10-29,89.32335890389948
2024-10-30,88.63914538968919
2024-10-31,79.74892321193936
2024-11-01,92.5534096494638
2024-11-02,82.64675911139588
2024-11-03,91.1256165264715
2024-11-04,91.13524445998773
2024-11-05,110.48642976963099
2024-11-06,95.79782566493157
2024-11-07,88.39194540194431
2024-11-08,100.66488024190244
2024-11-09,89.94163244435465
2024-11-10,83.25631227526686
2024-11-11,103.6666765702966
2024-11-12,99.25549364703083
2024-11-13,101.33541528978975
2024-11-14,90.13542970975455
2024-11-15,92.43315975195854
2024-11-16,83.56742079210986
2024-11-17,88.24158933488145
2024-11-18,95.94407937533919
2024-11-19,97.19254968378742
2024-11-20,98.35208333333333
2024-11-21,103.12534420601769
2024-11-22,112.31126017570155
2024-11-23,70.80239285193508
2024-11-24,33.716986766254934
2024-11-25,86.02666765231801
2024-11-26,117.88512181570523
2024-11-27,101.63558596754596
2024-11-28,109.09309244787296
2024-11-29,100.28290232177204
2024-11-30,100.64304712649745
2024-12-01,102.10387146963893
2024-12-02,92.86161939708063
2024-12-03,115.62250980725624
2024-12-04,125.0630749521813
2024-12-05,92.57220329630469
2024-12-06,66.93648300851885
2024-12-07,64.30758238969474
2024-12-08,58.59740343800191
2024-12-09,96.10106894054958
2024-12-10,115.80194742929565
2024-12-11,150.31051528714542
2024-12-12,174.93244023936734
2024-12-13,107.87829871582348
2024-12-14,74.22910696983978
2024-12-15,54.146153157884406
2024-12-16,83.85625118147448
2024-12-17,87.97124339248039
2024-12-18,55.34941494113329
2024-12-19,47.16663622061379
2024-12-20,67.55730026335493
2024-12-21,9.956672891447532
2024-12-22,51.05408686823228
2024-12-23,75.18531401715695
2024-12-24,101.26063312249028
2024-12-25,84.36637198671914
2024-12-26,102.770625
2024-12-27,115.77154959476768
2024-12-28,99.20761916481058
2024-12-29,96.08954883460996
2024-12-30,72.70311693602774
2024-12-31,32.48129165517387
2025-01-01,57.44328617032514
2025-01-02,109.80082511972586
2025-01-03,93.07398165838663
2025-01-04,113.46928172257043
2025-01-05,118.32270898214472
2025-01-06,102.68348773118423
2025-01-07,102.7975
2025-01-08,696.2012043627693
2025-01-09,95.6668433167686
2025-01-10,107.56045281732588
2025-01-11,118.58387043946789
2025-01-12,112.8717554990834
2025-01-13,98.22723625084679
2025-01-14,92.37522874160561
2025-01-15,103.04927758914289
2025-01-16,120.23547520342169
2025-01-17,118.1752455131553
2025-01-18,102.80007718696874
2025-01-19,111.65733179205064
2025-01-20,139.23890541207072
2025-01-21,118.70116186356934
2025-01-22,118.96629349651964
2025-01-23,116.70120499998785
2025-01-24,84.47429496039099
2025-01-25,75.98137387109175
2025-01-26,95.0034404858418
2025-01-27,76.9808441047584
2025-01-28,75.51958550720856
2025-01-29,111.3508743312705
2025-01-30,116.09067643828837
2025-01-31,136.07176950817112
2025-02-01,111.9094980304784
2025-02-02,96.16076043813763
2025-02-03,102.2679794228034
2025-02-04,119.11708383964604
2025-02-05,126.26251501474802
2025-02-06,120.03212267953603
2025-02-07,125.42729340561566
2025-02-08,135.59788554280078
2025-02-09,115.5264908486963
2025-02-10,116.61729591836735
2025-02-11,135.18127921584207
2025-02-12,131.29718255154702
2025-02-13,130.23707759852854
2025-02-14,95.06756242692752
2025-02-15,114.07626028719727
2025-02-16,87.47092957038541
2025-02-17,104.53770833333333
2025-02-18,97.84349963314732
2025-02-19,99.90541993086775
2025-02-20,74.66532719081165
2025-02-21,49.475764571962344
2025-02-22,50.83693677759601
2025-02-23,42.70233147402416
2025-02-24,53.022271838087086
2025-02-25,88.4102539684696
2025-02-26,106.04416977070106
2025-02-27,90.6412269645012
2025-02-28,100.14140537545819
2025-03-01,91.63810269555167
2025-03-02,106.29795719119427
2025-03-03,90.47766480982739
2025-03-04,78.27538561220007
2025-03-05,67.6645009664892
2025-03-06,93.57633724486196
2025-03-07,91.71836219960443
2025-03-08,87.04948951359899
2025-03-09,89.42492289774809
2025-03-10,75.76644587278763
2025-03-11,85.0006362185532
2025-03-12,88.1953171431846
2025-03-13,94.81267190417013
2025-03-14,103.84908325614235
2025-03-15,87.6887529953044
2025-03-16,98.16352044764507
2025-03-17,106.3440996374873
2025-03-18,90.31881627273528
2025-03-19,124.85750074219101
2025-03-20,112.18907923775373
2025-03-21,103.13365449641866
2025-03-22,96.07420411933403
2025-03-23,109.68611654325296
2025-03-24,93.63323486030306
2025-03-25,83.23283346793882
2025-03-26,88.72236424440938
2025-03-27,79.75344145898298
2025-03-28,46.402881889411
2025-03-29,53.55007103902053
2025-03-30,9.77995332797167
2025-03-31,90.61927431827449
2025-04-01,53.1659669577397
2025-04-02,55.8485396039604
2025-04-03,107.70457658854167
2025-04-04,72.47446419291087
2025-04-05,27.045156892892177
2025-04-06,29.29583706525298
2025-04-07,88.15704070104083
2025-04-08,89.3757561813381
2025-04-09,89.24411180288398
2025-04-10,70.6786680128367
2025-04-11,74.0496317812169
2025-04-12,64.90250484496124
2025-04-13,55.45655580593666
2025-04-14,76.8046876536469
2025-04-15,88.00486613538622
2025-04-16,70.99839335675567
2025-04-17,84.54540946318942
2025-04-18,90.83499492968662
2025-04-19,64.53733792904207
2025-04-20,94.67373544665203
2025-04-21,91.88417257864585
2025-04-22,76.39765986946553
2025-04-23,80.27010214959601
2025-04-24,73.57740213237939
2025-04-25,86.02979166666667
2025-04-26,82.64770833333334
2025-04-27,38.64687066140177
2025-04-28,90.63143039758019
2025-04-29,94.44172028352648
2025-04-30,83.57759744180389
2025-05-01,69.82223483867159
2025-05-02,73.66748079246496
2025-05-03,53.77974318114105
2025-05-04,17.35655343929066
2025-05-05,70.92723505742482
2025-05-06,78.20852344986253
2025-05-07,91.19481147294346
2025-05-08,101.99596977214931
2025-05-09,107.63089166013664
2025-05-10,73.15237345568323
2025-05-11,73.46465625171906
2025-05-12,92.12729590007773
2025-05-13,91.24713504747886
2025-05-14,76.65087209845574
2025-05-15,94.84285090857794
2025-05-16,62.943729574980104
2025-05-17,59.01251708944226
2025-05-18,74.49202536593982
2025-05-19,73.28703258468803
2025-05-20,83.96494669386283
2025-05-21,80.0877297414979
2025-05-22,93.38500528938555
2025-05-23,68.60418386355218
2025-05-24,28.240903687677413
2025-05-25,9.266349189870537
2025-05-26,28.648763029366293
2025-05-27,71.7780136898932
2025-05-28,89.63741313274106
2025-05-29,34.629763841800646
2025-05-30,71.08707348949036
2025-05-31,57.071284259340736
2025-06-01,27.044757370444618
2025-06-02,62.882799804852546
2025-06-03,0.4002931489941595
2025-06-04,34.662319960243416
2025-06-05,89.73641448006089
2025-06-06,91.34117137308164
2025-06-07,105.94104132158627
2025-06-08,41.27121950087619
2025-06-09,85.16652264322089
2025-06-10,48.75791926124458
2025-06-11,90.01379320395411
2025-06-12,81.8887896037652
2025-06-13,79.14232803786119
2025-06-14,77.4004388405465
2025-06-15,61.158176956995284
2025-06-16,82.88306450082068
2025-06-17,75.57878352553132
2025-06-18,116.03451693847437
2025-06-19,110.3452418786198
2025-06-20,105.52847544002883
2025-06-21,94.36639536999724
2025-06-22,16.522573691758563
2025-06-23,37.10472076276961
2025-06-24,73.61174485453245
2025-06-25,98.32721519173897
2025-06-26,49.088077395407026
2025-06-27,52.924813264683
2025-06-28,1.4414044503894685
2025-06-29,65.41724767140765
2025-06-30,116.91014107660298
2025-07-01,89.55879805354628
2025-07-02,78.83162029673576
2025-07-03,81.83561614311652
2025-07-04,50.41178488023714
2025-07-05,15.10823444743371
2025-07-06,96.0652811251815
2025-07-07,68.29126722347151
2025-07-08,73.6512881858336
2025-07-09,77.67640522062173
2025-07-10,82.45241515666656
2025-07-11,82.66968797550223
2025-07-12,79.65425257908771
2025-07-13,78.63180552722808
2025-07-14,72.75142650903462
2025-07-15,92.23136815873416
2025-07-16,86.9499236962695
2025-07-17,85.17542770834491
2025-07-18,91.77387879435673
2025-07-19,86.84906556803476
2025-07-20,97.95975524861295
2025-07-21,71.09517722077098
2025-07-22,86.70279101704341
2025-07-23,90.65106727914326
2025-07-24,86.12633551231859
2025-07-25,79.10902400460307
2025-07-26,79.74410707667779
2025-07-27,82.94624204213694
2025-07-28,71.54786563730723
2025-07-29,74.79094551369231
2025-07-30,73.54160890342926
2025-07-31,77.91156190648026
2025-08-01,90.13884905299615
2025-08-02,48.31835019272287
2025-08-03,52.808997919629604
2025-08-04,35.23483825128839
2025-08-05,27.73746909477291
2025-08-06,50.927570116833415
2025-08-07,50.400557359471584
2025-08-08,78.58717083975787
2025-08-09,40.71840278347424
2025-08-10,71.36283267904471
2025-08-11,87.39206130746591
2025-08-12,84.13558735258368
2025-08-13,100.43744851286466
2025-08-14,79.16838374911752
2025-08-15,72.72873328775546
2025-08-16,87.04687948757292
2025-08-17,77.35990048048255
2025-08-18,96.81473279090069
2025-08-19,75.4728295797083
2025-08-20,88.01818662983412
2025-08-21,67.68686849020973
2025-08-22,89.08473926908283
2025-08-23,80.63430676611928
2025-08-24,84.22964280871616
2025-08-25,78.76249036149876
2025-08-26,104.20125277777778
2025-08-27,75.08331379759413
2025-08-28,72.6614168333861
2025-08-29,83.10102820086897
2025-08-30,41.13717284954027
2025-08-31,36.855869448773625
2025-09-01,41.58661232480562
2025-09-02,80.75958691424434
2025-09-03,99.08151333203021
2025-09-04,77.2073786680822
2025-09-05,74.11143653615908
2025-09-06,17.5890390369482
2025-09-07,29.588541507905934
2025-09-08,84.41070553109957
2025-09-09,74.69403920894204
2025-09-10,50.474741854948945
2025-09-11,4.550044646961184
2025-09-12,18.554308751106834
2025-09-13,32.71739808652832
2025-09-14,77.09510181215232
2025-09-15,31.99871970268911
2025-09-16,33.33092906004624
2025-09-17,65.50300271297066
2025-09-18,71.66245833767992
2025-09-19,72.71770265558506
2025-09-20,71.4833685086369
2025-09-21,39.71704058976028
2025-09-22,71.23732301854378
2025-09-23,91.49092459159539
2025-09-24,93.5272217750383
2025-09-25,88.573810931313
2025-09-26,89.17878733417984
